cleaned_text,text_length
我说你没看完我上面写的就来评论吧。我不是说了已婚或者是生育过子女的夫妻才考虑的吗？至于后面你所说的，难道不需要去正规的医院进行咨询医生就可以做手术吗？还有既然是手术，就要做术前评估，我不否认任何手术都有失败啊，我在这里强行建议了，所有的人都必须去结扎吗？你一直在这里谈复通的失败率很高，却拿不出有效的数据和专业的文献。我不知道你是不是医务工作人员你的评论感觉就像从来没有受过医学教育的人说的话一样。如果是同行，你说的有理有据，我当然欢迎你批评指正。但如果还是这样，仅凭自己的直觉来发表的评论，请你别回了,251
存在失败率，但是对于生育过孩子的家庭，男的结扎还是很不错的选择。毕竟夫妻还有几十年的性生活要过。,48
您好，针对您的疑问我分几点说。 一， 紧急避孕药由于其对女性的伤害太大所以除了我上面说到的情况下都不建议服用，因此不再过多的赘述。相信看完了也没有女性会无故去服用。 二， 短效口服避孕药在服用方式正确没有漏服的前提下停药的那七天是不需要担心的，服用方式正确没有漏服药物基本可以无限接近100%避孕。但是服用药物之前请详细阅读药物说明书咨询医生。心血管病、血栓疾病及哺乳期妇女不宜服用。所以服用药物之前请详细咨询医生。 三， 关于男性结扎，感觉你和你男友应该是没有结婚。所以不适用你们。手术不确定性是很小的但是毕竟是手术，所以没有医务人员会推荐未婚且未来短期想生育的夫妻作为首选的避孕措施。就算术后在数周数月内也不能完全100%达到避孕的效果。所以只适合短期内不考虑生育且生育意愿不强烈的夫妻双方同意的前提下。也不会有医务人员会把宫内节育器作为女性的首选避孕措施。希望最后一句这样描述您可以更加理解。 再次声明我的立场，只是为了给大家讲清楚相关方面的知识。希望大家幸福最大化风险最小化。尽量在了解相关知识并咨询医生的前提下享受自己的第一次。以上所提到的一切都请在自己有一定的了解并咨询医生的前提下服用药物和采取相应的措施。选择正规的医疗机构是前提。我是男生，希望所有的男生不要只会说爱，爱一个人就为她了解相关的知识。尽量不要在你付不起责任或者暂时没有结婚打算的时候让一个小生命来到世界上。,593
关于男性结扎不再回复了。前提夫妻已有子女且生育意愿不强前提下。详情咨询医生。回复好累。中国固有观念太强也是原因所以不再回复了,62
我觉得你在恶意的解读我的留言。你哪一个字看到了我说必须去结扎的？作为医务人员都不会给没有结婚不是夫妻的男女或者生育意愿较强烈的推荐结扎。只要你看得懂中文，我说到这个程度够了吗？不要恶意解读。,95
是啊，我也没有否认过失败率的存在。毕竟没有人会在一对男女还不是夫妻，甚至是没有生育过子女或者生育欲望强烈的情况下推进结扎。只是科普男性结扎相比女性结扎的伤害小就引来那么多评论。回复的太累，都不想理,98
我还是第一次听说女性结扎不能恢复生育能力的。,22
这个倒是不会。但是建议是生过子女而且未来生育意愿不强的做。最大的问题就是就算结扎了也不能100%的避孕，在数月和数周之内。因为就算结扎了，输精管内也会残留少量的精子。还有就是后期想生育要复通的话需要手术，而且术后也不能达到100%的成功率。但总体来说，对于已有子女的夫妻可能不想再生育的话在详细咨询医生及夫妻自愿的情况下可以考虑。,165
不是你去检查，是双方都要去检查。要怀上，需要双方共同的努力。关键是要放平心态，很多夫妻都是不想生不想生，结果怀了。想着盼着却总是怀不上,67
真特么逗，自己上来就一句男的去结扎，复通容易，女的结扎不可逆。别人提出质疑了又哔哔什么你去医院手术前不检查？又什么自己没说让未婚的去结扎。人家手术前去检查适不适合结扎是人家和医生的事。但你最开始的口径言之凿凿男的可以结扎，你说别的了么？你误导别人回家都回去要求自己男朋友，丈夫结扎，闹矛盾了你负责？就特么网上哔哔显着你了。再说了已婚男的就可以结扎？知道国家为什么没倡导男的结扎么，万一孩子出意外了要再生一个呢？现在是开放二胎了，如果之前有人结扎了，现在想要二胎怎么办？再说了，你给我讲讲女的结扎是不可逆是怎么回事来。一个男的不结扎居然还能扯到中国固有思想上去，这时候说什么固有思想了？跟双标的田园女权有什么区别？都9012年了，医学界会因为固有思想就反对男性结扎？那现在外科手术都不应该有。还什么up主更专业，就up这也叫妇科医生？前面回你一句什么你触犯到某些男同胞利益了，他们才跳脚骂你。wtf？所谓医生就这格局么？打心眼里对男性抱有偏见，我有点怀疑她发这视频的动机了，只有一个视频，我看表面是爱护女性 实际是激起男女矛盾吧,463
可能她们想生一个足球场吧，无论未婚还是已婚避孕都是必不可少的，至于评论里为什么想到约p我也是人间疑惑，正常男女朋友奔着结婚去的也会避孕吧？脑子里只有419不如去狗带吧。,84
哈哈，我一个男的看到这个也觉得哈哈哈，是啊，他们想生一个连吗？,31
说得好像结婚了就不用避孕了似的…借用楼上一句话，结了婚还就真的想生个足球队啊？而且现在的小夫妻确实有不少对避孕不了解的，还有群友问过我他跟老婆doi没戴套射到了下头旁边要不要买避孕药……,93
考虑的全面一点吧 多少人对艾滋病不甚了解 你觉得像你那么做的话 会带来什么样的歧视呢 很多人会不自觉的对艾滋病患者敬而远之呢,62
中国男女性地位这个在古代历史长期以来是有传承影响的，一直是有性别歧视。但是今天的新中国，m主席提出了男女平等，妇女也能顶半边天。至少在现在很多一线城市，只要女性经济地位上来，能够不依靠男生就能够经济独立，也是有很多女性可以活得很潇洒的。因为！我们尊重每一个人有选择权，有人就想当家庭主妇不工作，有人就想职场精英打下一片天（董明珠）。是妇女解放运动让女性有了顶半天的政治正确的地位，至少女性有了很多选择空间。所以有人想约，有人想工作，有人学业进修。都可以，当代社会主义社会有这个包容性。但是不要觉得别人只能按照你的想法活着，用自大傲慢的态度看人。这，就不可以,278
其实这个观点我一直觉得很有意思觉得女性越大兴欲越强的 我觉得是因为男性的兴冲动高峰期是在17到25岁左右吧 而那时女性因为各种原因害羞之类的没有那么放得开 就显示男性很强 而男性过了高峰期兴欲慢慢回落 女性则因为经历兴生活后才刚刚开始对兴有兴趣 总的来说到40后男性兴欲大减而女性并没有减低太多 就显的女性兴欲月老月旺盛 其实应该和男性一样 想我生了孩子后真的 什么面子啊里子啊 生孩子让女人没有了面子和里子 所以以后的兴生活里我自然比婚前和生育前开放多了 那男的就觉得我年纪大了就变饥渴了？？…,248
还有一个身边的表姐 离了婚 因为当时甲亢没有生育 男方在外面养的小三生了儿子 所以离了婚 经常喜欢去酒吧 听长辈说住的地方每次去都有不同的的男人在里面 我就想说去酒吧怎么能找到好男人呢 最近介绍了对象也结了婚 但是嫌男方没本事太老实 … 真的有的女人就是喜欢坏男人 哪怕被骗一次两次很多次 … 表姐还经常借钱给那些男人然后没人还… 有时候真的不理解,174
长期吃药对生育会有影响的，天天的话还是用安全套比较好,26
过去人生孩子，养活为主。长大了至少混口饭吃。现在教育培养都得跟上，否则内卷之下，很难生存。,45
