cleaned_text,text_length
我痛经痛的想吐，这还是轻的。我姐姐说生育以及流产都是比痛经还要严重的… 希望所有女孩爱别人的前提是爱自己！遭受这个痛苦的是你自己！！！而且一旦你因为多次怀孕流产，导致不孕，他很快就会找下一个【完整】的女人,102
我同学他前妻4次胎停，他妈跟我妈说是他俩基因合在一起不行。我同学提的离婚。,37
我同学就是，大四的时候被男方设计怀孕，怀孕的时候各种病都冒出来了，熬到把孩子生下来了，是个女孩，男方那边就一直拖着不领结婚证，并一直劝她生二胎,71
我同事有俩孩子了，还不做好安全措施，意外怀了三胎又要不了，只能去人流，人流后一直有妇科炎症，到处跑医院看医生，折腾半年多才好。咱就是说确定不要孩子就做好安全措施，打胎伤的是自己的身体啊，你老公再心疼你，再对你好，也弥补不了对你身体上的伤害啊，疼的也是你自己啊。,130
我同事她老婆也45岁，今年生了二胎，很稀奇吗？很多人只是不想生而已,33
我同事说她为了怀二胎，在家里倒立,16
我同事生之前还说我不想结婚是看动漫把看脑子坏了，生完之后说谁爱生谁生，她想离婚，特别理解我当时说的话,50
我同事好几个都是，又不要二胎，又不避孕，怀了就说意外怀孕去流产，我问她是不是挺疼的，她说啥感觉没有，我办公室的说她要不就吃避孕药吧，她不想吃，我说那特么的带套啊，她说那男的哪能带，不舒服，卧槽。,97
我挺纳闷的，这玩意儿有啥可吵的？夫妻双方决定要，那就要。要是不要，算是意外怀孕，双方没意见可以打，男性要是想要，说服女性那就像一个正常家庭正常生活呗。要是情侣想生孩子，那就结婚呗，着实难理解，是我思想过于老旧跟不上时代了么,111
我挺老人说，以前他们逃二胎，孩子8.9个月被抓住，拿出来活的，肚子上打一针没了。,40
我挺好奇，第一胎如果羊水栓塞的话，第二胎也会吗,23
我听我哥说，我们镇上有一家夫妻俩人感情很好，但是就是一直没孩子，最后受不了父母催生离婚了，分别再婚以后不到一年多都有孩子了～这是他俩的基因不合有冲突吗？,76
我听说过一件事∶有一个女生跟她男朋友性格不合，分分合合好多次，后来女方怀孕了，本来说是女方把这个孩子给打了，两人彻底分手。最后男方舍不得，说结婚把孩子生下来。但是婚后两个人都没有改变，男方想让女方听话，女方也想让男方听话，两个人都不互相体谅，退步，最后口角升级到动手，男方打了女方，女方的父母把男方打回去，男方就觉得面子受损，直接就起诉离婚，最后孩子也不要了。 我听说这个故事的时候，我就在想他们结婚就是因为怀孕，那为什么不避孕呢？我直接就问出来了，在座的另外两个男生就就不说话，然后就是干巴巴的说一句，怀孕这事也没办法。 什么叫也没有办法，开车的时候个个老司机，但告诉我连个避孕套是啥都不知道。,298
我听来的故事，生一胎的时候，婆家主动提出送她一栋房子，直接写到她名下了全款。 后来吧，想生二胎，那女生不太愿意，非常不愿意。婆家也是主动提出来的，直接就给她父母买了栋别墅。这换谁不愿意？ 有能力养孩子，男方家庭“懂礼数”，知道不能让人白白付出，“会做人”。根本不用操什么心，也不用说焦虑什么。 你需要考虑的就是身体的疼痛 就这一个 其他的人家都给你想好了。,178
我听到男方那句——我们性格不一样，所以你总往最坏的方面去想，你总是会很焦虑。 很生气。 怀着孩子，呕吐不断，漏尿胸闷，便秘失眠，脱发并且面对职场上的各种歧视。是你的老婆。怀着的是你的孩子，在因为你想要孩子而妥协去怀了这个孩子。 然后，你说她过于焦虑。 是因为，这一切东西，没有发生在你的身上吗？当这一切发生在你的身上的时候，你会很淡定的去选择，理智的客观的去看待你即将要去面对的一切吗？ 这要求，是不是有点太高了?,207
我提个意见哈，如果甲乙双方准备领证，那么双方如果有离婚史都有必要告诉对方，至于打胎史、有案底等情况是否告知我也不好说，但是打胎必须通知男女双方(都健在的情况下)，并且要证明有男女法定婚姻，或幼儿与男方存在血缘关系，医院才能执行打胎手术,117
我特么买的核桃忘吃了拿来喂兔子，这不离婚还等着被欺负,26
我所在的三线城市 1.2w房价，75建面实用接近60，就这才是我90年代住的房子，足够一家三口最基本的住房需求。 算20%首付，加契税零零总总大概20w，贷70万，商贷月供在5-7k，有公积金会轻松一些。装修算便宜点，自己费点心思20足够，小件可以慢慢添 5年存20w，刨去基本的吃穿用度算你节省点2k一月，加点人情世故3k一月，一年要存4w，也就是你一个月要挣7k（不包含五险一金），同时不能有重大意外支出 5年后假设房价仍在1.2，你买下期房的话，再假定你两年后装修，这两年内就要存25w，加上月供算最低6w一年，你要在两年之内再掏出41w来，每个月得挣2w才够数 再假设你本科一毕业就7K薪资，五年后28岁，需要达到1.5-2w的薪资才能够维持你的70平方梦想，就算你找到愿意一起奋斗的的另一半，你们也得人均在这个三线小城市，挣个7.5k-1w。 等你们住进新房了，这时候你们从毕业就开始奋斗至今，双双30了，要孩子的话不能再等，女方生育年龄已经大了。 再假设你们立马怀孕（前提女方孕期收入不减），31岁抱上孩子。装修金的压力无缝过渡到育儿金，如果你佛系养娃，倒是轻松不少。如果你准备鸡娃，那好，你们夫妻的收入需要迎来第三次跃迁。 而以上仅仅是考虑32岁没有家人支持情况下，一般夫妻毕业十年后的人生轨迹。 （朴素的生活+70平米的三线房子+1个孩子）*意外支出系数=10年的两段人生【无意外支出，则系数假设为1】 这样的人生其实已经不错，可是，这世上无数的年轻人，又有几个人能做到，且保持这样的心态一辈子呢？,657
我私教教练她生完孩子肚子上的腹直肌撕裂怎么练都不能紧致，我问她后悔吗，她说儿子都这么大了你问我后不后悔？我说我看到你们生孩子都有后遗症我以后都不想生了，她说我怀孕的时候肚子都没你这么大我两百斤我心想我肚子真的有这么大吗不过我想她还是很爱她儿子的不然也不会说这话,130
我顺产生完第三天上午就可以出院了，我抱着娃电梯门口等我家人办手续，电梯门开了一个孕妇和家人一起出来，那个孕妇有点怕，他家人说别怕，你看人家，这个孩子这么小就又怀了，人家二胎都不怕你别那么紧张。 我：……,101
我手脚都麻了，这辈子谁想生谁生，这种损命的事情一辈子都不会干 同时也敬佩那些伟大的母亲，能忍受这种生下孩子 也感谢我的母亲，生下了我,66
我是真的吃独食，因为婆婆不吃外卖觉得外卖不干净之类的，之前还给我对象打报告，说我又点外卖啦怎么怎么的。我就点了外卖拿自己屋里吃，尽力不让她看见，因为外卖真的比自己家饭好吃！！！视频里的婆婆我感觉也就是遇到好欺负的，真要泼辣的能骂到她哭，建议如果遇到这种事可以回娘家住然后放出消息要打胎离婚，看他们后续认错态度，老太太不认错不回等着看三个月的孙子孙女吧,175
我是这样想的，如果要确保孩子的发展权就不得不限制生育自由的权力。也就是说，你的净收入达不到养活一个婴儿的时候你将被禁止生育。,62
我是这么想的，一个人基本的人权里，包含对自己身体的控制权和所有权吧？如果法律禁止堕胎，实质上是剥夺了一个女人对自身的控制，为人的基本权利都剥夺了属于。 另外，关于生育这块的讨论，将男女完全分割成两个不相干的群体简直要命，中国人还崇尚太极呢，缠绕态才是最棒的！但由男女一起来决定女孩要不要生也是不尊重人了，干涉他人人身安全了都。 我比较倾向的是女性要有一票否决权，即决定自己不生的权利，堕胎这个决定唯一影响的就是自己的身体，别人不能替你被退学，被调岗，被子宫脱垂...而生这个决定需要男女双方共同投票，毕竟养育行为基本很难单独承担。 ps我还真就有个朋友，前女友带着几岁的娃出现，谈婚论嫁的未婚妻很快就吹了，也是实惨 带球跑搁现实里真就挺的,319
